 u 0 - p 0.001628001628001628
 u 1 - p 0.0011235955056179776
 u 2 - p 0.001213101496158512
 u 3 - p 0.0007558578987150416
 u 4 - p 0.0012875536480686696
 u 5 - p 0.0010634526763559022
 u 6 - p 0.005660377358490566
 u 7 - p 0.002486678507992895
 u 8 - p 0.0036659877800407333
 u 9 - p 0.0026981450252951096
 u 10 - p 0.0011503067484662577
 u 11 - p 0.0007858546168958742
 u 12 - p 0.0022292993630573248
 u 13 - p 0.0003419972640218878
 u 14 - p 0.0008572653236176596
 u 15 - p 0.0004514672686230248
 u 16 - p 0.0015205271160669033
 u 17 - p 0.001901863826550019
 u 18 - p 0.000697350069735007
 u 19 - p 0.0008038585209003215
 u 20 - p 0.000846740050804403
 u 21 - p 0.0012494793835901709
 u 22 - p 0.007398273736128237
 u 23 - p 0.001794526693584567
 u 24 - p 0.0029118136439267887
 u 25 - p 0.0010214504596527069
 u 26 - p 0.00131521262604121
 u 27 - p 0.0003779289493575208
 u 28 - p 0.0007334066740007334
 u 29 - p 0.002327901563019621
 u 30 - p 0.001519756838905775
 u 31 - p 0.0008203445447087777
 u 32 - p 0.000881057268722467
 u 33 - p 0.004416635995583364
 u 34 - p 0.0007990411506192569
 u 35 - p 0.0005296610169491525
 u 36 - p 0.0008456659619450317
 u 37 - p 0.000944733112895607
 u 38 - p 0.00266755585195065
 u 39 - p 0.0
 u 40 - p 0.001053001053001053
 u 41 - p 0.0011574074074074073
 u 42 - p 0.00039416633819471815
 u 43 - p 0.0015667841754798276
 u 44 - p 0.0016722408026755853
 u 45 - p 0.0006784260515603799
 u 46 - p 0.0012755102040816326
 u 47 - p 0.001043115438108484
 u 48 - p 0.0017686593562079944
 u 49 - p 0.002553812477198103
 u 50 - p 0.001052262364082778
 u 51 - p 0.002015316404675534
 u 52 - p 0.001652892561983471
 u 53 - p 0.00040716612377850165
 u 54 - p 0.001509813789632612
 u 55 - p 0.0008699434536755111
 u 56 - p 0.0007312614259597807
 u 57 - p 0.0007069635913750442
 u 58 - p 0.0008058017727639
 u 59 - p 0.0010346611484738748
 u 60 - p 0.0008714596949891067
 u 61 - p 0.001817355747387551
 u 62 - p 0.0
 u 63 - p 0.0019825535289452814
 u 64 - p 0.0013903371567605145
 u 65 - p 0.001827485380116959
 u 66 - p 0.001709986320109439
 u 67 - p 0.004481434058898848
 u 68 - p 0.0012690355329949238
 u 69 - p 0.0003769317753486619
 u 70 - p 0.0011995201919232307
 u 71 - p 0.004579077139837971
 u 72 - p 0.0012474012474012475
 u 73 - p 0.0012520868113522537
 u 74 - p 0.0016863406408094434
 u 75 - p 0.0008163265306122449
 u 76 - p 0.0007870916961826052
 u 77 - p 0.001366120218579235
 u 78 - p 0.0010542962572482868
 u 79 - p 0.0008417508417508417
 u 80 - p 0.001516530178950561
 u 81 - p 0.0019083969465648854
 u 82 - p 0.0006865774116031583
 u 83 - p 0.0012636899747262005
 u 84 - p 0.0006858710562414266
