 u 0 - p 0.0
 u 1 - p 0.16666666666666666
 u 3 - p 0.0
 u 4 - p 0.0
 u 5 - p 0.0
 u 6 - p 0.0
 u 7 - p 0.0
 u 8 - p 0.0
 u 9 - p 0.0
 u 10 - p 0.0
 u 11 - p 0.0
 u 12 - p 0.0
 u 13 - p 0.0
 u 14 - p 0.0
 u 15 - p 0.0
 u 16 - p 0.14285714285714285
 u 17 - p 0.0
 u 18 - p 0.0
 u 19 - p 0.0
 u 20 - p 0.0
 u 21 - p 0.25
 u 22 - p 0.0
 u 23 - p 0.0
 u 24 - p 0.0
 u 25 - p 0.0
 u 26 - p 0.0
 u 28 - p 0.0
 u 29 - p 0.0
 u 30 - p 0.0
 u 31 - p 0.0
 u 32 - p 0.14285714285714285
 u 33 - p 0.0
 u 34 - p 0.0
 u 35 - p 0.0
 u 36 - p 0.125
 u 38 - p 0.0
 u 39 - p 0.0
 u 40 - p 0.0
 u 42 - p 0.0
 u 43 - p 0.0
 u 44 - p 0.0
 u 46 - p 0.0
 u 47 - p 0.0
 u 48 - p 0.0
 u 49 - p 0.0
 u 50 - p 0.0
 u 51 - p 0.0
 u 52 - p 0.0
 u 53 - p 0.0
 u 54 - p 0.0
 u 55 - p 0.0
 u 57 - p 0.0
 u 58 - p 0.0
 u 59 - p 0.0
 u 60 - p 0.25
 u 61 - p 0.08333333333333333
 u 63 - p 0.1111111111111111
 u 64 - p 0.0
 u 65 - p 0.0
 u 66 - p 0.0
 u 67 - p 0.32142857142857145
 u 68 - p 0.0
 u 69 - p 0.0
 u 70 - p 0.0
 u 71 - p 0.041666666666666664
 u 72 - p 0.0
 u 73 - p 0.375
 u 74 - p 0.0
 u 75 - p 0.0
 u 76 - p 0.0
 u 77 - p 0.0
 u 78 - p 0.0
 u 79 - p 0.0
 u 80 - p 0.1
 u 81 - p 0.0
 u 82 - p 0.2857142857142857
 u 84 - p 0.0
 u 85 - p 0.0
 u 86 - p 0.0
 u 87 - p 0.0
 u 88 - p 0.0
 u 90 - p 0.2
 u 91 - p 0.0
 u 92 - p 0.0
 u 93 - p 0.0
 u 95 - p 0.0
 u 96 - p 0.0
 u 97 - p 0.5555555555555556
 u 98 - p 0.0
 u 99 - p 0.0
 u 100 - p 0.0
 u 101 - p 0.0
 u 102 - p 0.0
 u 103 - p 0.0
 u 104 - p 0.0
 u 105 - p 0.0
 u 106 - p 0.0
 u 107 - p 0.3076923076923077
 u 108 - p 0.0
 u 109 - p 0.0
 u 110 - p 0.0
 u 111 - p 0.058823529411764705
 u 112 - p 0.0
 u 113 - p 0.0
 u 114 - p 0.0
 u 115 - p 0.0
 u 116 - p 0.0
 u 117 - p 0.0
 u 118 - p 0.0
 u 119 - p 0.0
 u 120 - p 0.0
 u 121 - p 0.0
 u 122 - p 0.0
 u 123 - p 0.0
 u 125 - p 0.09090909090909091
 u 126 - p 0.15
 u 127 - p 0.0
 u 128 - p 0.14285714285714285
 u 129 - p 0.16666666666666666
 u 130 - p 0.0
 u 131 - p 0.0
 u 132 - p 0.0
 u 133 - p 0.14285714285714285
 u 134 - p 0.0
 u 135 - p 0.0
 u 136 - p 0.0
 u 137 - p 0.0
 u 138 - p 0.0
 u 139 - p 0.3333333333333333
 u 140 - p 0.0
 u 141 - p 0.0
 u 142 - p 0.1875
 u 143 - p 0.0
 u 144 - p 0.0
 u 145 - p 0.0
 u 146 - p 0.0
 u 147 - p 0.125
 u 148 - p 0.0
 u 149 - p 0.0
 u 150 - p 0.047619047619047616
 u 151 - p 0.0
 u 152 - p 0.10344827586206896
 u 153 - p 0.0
 u 154 - p 0.0
 u 155 - p 0.2
 u 157 - p 0.0
 u 158 - p 0.0
 u 160 - p 0.0
 u 161 - p 0.0
 u 162 - p 0.0
 u 163 - p 0.0
 u 164 - p 0.5714285714285714
 u 165 - p 0.0
 u 166 - p 0.0
 u 167 - p 0.0
 u 168 - p 0.0
 u 169 - p 0.0
 u 170 - p 0.0
 u 171 - p 0.0
 u 172 - p 0.0
